L1	L2	L3	KO	Function	EC	Count
Signal transduction mechanisms	DNA-binding response regulator, LytR/AlgR family		COG3279	LytT:		1
Carbohydrate transport and metabolism	Maltooligosyltrehalose synthase		COG3280	TreY:		1
Carbohydrate transport and metabolism	Predicted trehalose synthase		COG3281	Ble:		1
Transcription	Transcriptional regulator DhaR of acetoin/glycerol metabolism		COG3284	AcoR:		1
Replication, recombination and repair	Eukaryotic-type DNA primase		COG3285	LigD:		1
Energy production and conversion	NAD/NADP transhydrogenase alpha subunit		COG3288	PntA:		1
Mobilome: prophages, transposons	Transposase		COG3293	:		1
Signal transduction mechanisms	MHYT domain, NO-binding membrane sensor		COG3300	MHYT:		1
Inorganic ion transport and metabolism	Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit		COG3303	NrfA:		1
Function unknown	Uncharacterized membrane protein YccF, DUF307 family		COG3304	YccF:		1
Cell wall/membrane/envelope biogenesis	Glycosyltransferase involved in LPS biosynthesis, GR25 family		COG3306	:		1
Cell wall/membrane/envelope biogenesis	O-antigen ligase		COG3307	RfaL:		1
Transcription	DNA-binding transcriptional regulator AlpA		COG3311	AlpA:		1
Mobilome: prophages, transposons	DNA-binding transcriptional regulator AlpA		COG3311	AlpA:		1
Secondary metabolites biosynthesis, transport and catabolism	O-Methyltransferase involved in polyketide biosynthesis		COG3315	YktD:		1
Mobilome: prophages, transposons	Transposase (or an inactivated derivative), DDE domain		COG3316	Rve:		1
Function unknown	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		COG3318	YecA:		1
Secondary metabolites biosynthesis, transport and catabolism	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs		COG3320	Lys2b:Lysine biosynthesis		1
Signal transduction mechanisms	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)		COG3322	CHASE4:		1
General function prediction only	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family		COG3324	VOC:		1
Function unknown	Uncharacterized membrane protein YsdA, DUF1294 family		COG3326	YsdA:		1
General function prediction only	TctA family transporter		COG3333	:		1
Cell motility	Flagellar motility protein MotE, a chaperone for MotC folding		COG3334	MotE:		1
Mobilome: prophages, transposons	Transposase		COG3335	:		1
Function unknown	Uncharacterized membrane protein YkvA, DUF1232 family		COG3339	YkvA:		1
General function prediction only	Uncharacterized conserved protein, Ntn-hydrolase superfamily		COG3342	:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase assembly protein ShyY1		COG3346	Shy1:		1
Carbohydrate transport and metabolism	Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase		COG3347	RhaD:		1
Inorganic ion transport and metabolism	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		COG3350	YHS:		1
Transcription	Predicted transcriptional regulator		COG3355	:		1
General function prediction only	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)		COG3382	B3/B4:		1
Secondary metabolites biosynthesis, transport and catabolism	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family		COG3384	LigB:		1
Mobilome: prophages, transposons	IS4 transposase InsG		COG3385	InsG:		1
Carbohydrate transport and metabolism	Sugar lactone lactonase YvrE		COG3386	YvrE:Non-phosphorylated Entner-Doudoroff pathway		1
Carbohydrate transport and metabolism	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family		COG3387	SGA1:		1
General function prediction only	Predicted acetyltransferase, GNAT family		COG3393	:		1
Carbohydrate transport and metabolism	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family		COG3395	OtnK:		1
Carbohydrate transport and metabolism	Endo-1,4-beta-D-glucanase Y		COG3405	BcsZ:		1
Carbohydrate transport and metabolism	Glycogen debranching enzyme (alpha-1,6-glucosidase)		COG3408	GDB1:		1
Cell wall/membrane/envelope biogenesis	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases		COG3409	PGRP:		1
Signal transduction mechanisms	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains		COG3412	DhaM:		1
Defense mechanisms	CRISPR-associated protein Csa3, CARF domain		COG3415	Csa3:CRISPR-Cas system		1
Function unknown	Uncharacterized conserved protein, DUF2076 domain		COG3416	:		1
Inorganic ion transport and metabolism	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains		COG3420	NosD:		1
Function unknown	Uncharacterized conserved protein YegP, UPF0339 family		COG3422	YegP:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted naringenin-chalcone synthase		COG3424	BH0617:		1
Energy production and conversion	Carbon monoxide dehydrogenase subunit CoxG		COG3427	CoxG:		1
Mobilome: prophages, transposons	Transposase		COG3436	:		1
Signal transduction mechanisms	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains		COG3437	RpfG:		1
Function unknown	Uncharacterized conserved protein, DUF302 family		COG3439	:		1
Signal transduction mechanisms	Integral membrane sensor domain MASE1		COG3447	MASE1:		1
Signal transduction mechanisms	CBS-domain-containing membrane protein		COG3448	:		1
Replication, recombination and repair	DNA gyrase inhibitor GyrI/SbmC		COG3449	SbmC:		1
General function prediction only	Predicted enzyme of the cupin superfamily		COG3450	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB4 component		COG3451	VirB4:		1
Signal transduction mechanisms	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)		COG3452	CHASE:		1
General function prediction only	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family		COG3453	:		1
Inorganic ion transport and metabolism	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM		COG3454	PhnM:		1
Secondary metabolites biosynthesis, transport and catabolism	Cephalosporin-C deacetylase or related acetyl esterase		COG3458	Axe1:		1
Carbohydrate transport and metabolism	Cellobiose phosphorylase		COG3459	:		1
Mobilome: prophages, transposons	Transposase		COG3464	:		1
Function unknown	Uncharacterized conserved protein YwgA		COG3465	YwgA:		1
Defense mechanisms	Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily		COG3467	NimA:		1
Cell wall/membrane/envelope biogenesis	Autotransporter adhesin AidA		COG3468	AidA:		1
Intracellular trafficking, secretion, and vesicular transport	Autotransporter adhesin AidA		COG3468	AidA:		1
Secondary metabolites biosynthesis, transport and catabolism	Maleate cis-trans isomerase		COG3473	:		1
Energy production and conversion	Cytochrome c2		COG3474	Cyc7:		1
Function unknown	Uncharacterized conserved protein		COG3482	:		1
Secondary metabolites biosynthesis, transport and catabolism	Protocatechuate 3,4-dioxygenase beta subunit		COG3485	PcaH:		1
Secondary metabolites biosynthesis, transport and catabolism	Lysine/ornithine N-monooxygenase		COG3486	IucD:		1
Function unknown	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain		COG3487	IrpA:		1
General function prediction only	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family		COG3488	:		1
General function prediction only	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain		COG3489	IrpA2:		1
Function unknown	Uncharacterized conserved protein, DUF1513 domain		COG3490	:		1
Secondary metabolites biosynthesis, transport and catabolism	Isopenicillin N synthase and related dioxygenases		COG3491	PcbC:		1
Function unknown	Uncharacterized conserved protein, DUF1244 family		COG3492	:		1
Function unknown	Uncharacterized conserved protein, DUF1009 family		COG3494	:		1
Function unknown	Uncharacterized conserved protein, DUF3299 family		COG3495	:		1
Function unknown	Uncharacterized conserved protein, DUF1365 family		COG3496	:		1
Function unknown	Uncharacterized conserved protein, DUF952 family		COG3502	:		1
Function unknown	Uncharacterized membrane protein, DUF1624 family		COG3503	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB9 components		COG3504	VirB9:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase		COG3505	VirD4:		1
Function unknown	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily		COG3506	Ree1:		1
Carbohydrate transport and metabolism	Beta-xylosidase		COG3507	XynB2:		1
Secondary metabolites biosynthesis, transport and catabolism	Homogentisate 1,2-dioxygenase		COG3508	HmgA:		1
Carbohydrate transport and metabolism	Acetyl xylan esterase AxeA and related esterases, LpqC family		COG3509	LpqC:		1
Cell wall/membrane/envelope biogenesis	Phospholipase C		COG3511	PlcC:		1
Function unknown	Uncharacterized conserved protein, DUF4415 family		COG3514	:		1
Carbohydrate transport and metabolism	N-acetyl-beta-hexosaminidase		COG3525	Chb:		1
Posttranslational modification, protein turnover, chaperones	Predicted protein-disulfide isomerase, contains CxxC motif		COG3531	:		1
Carbohydrate transport and metabolism	Beta-L-arabinofuranosidase, GH127 family		COG3533	HybA1:		1
Carbohydrate transport and metabolism	Alpha-L-arabinofuranosidase		COG3534	AbfA:		1
Function unknown	Uncharacterized conserved protein, DUF917 family		COG3535	:		1
Function unknown	Uncharacterized conserved protein, DUF971 family		COG3536	:		1
General function prediction only	Predicted nucleotidyltransferase YcgL		COG3541	YcgL:		1
General function prediction only	Predicted sugar epimerase, cupin superfamily		COG3542	CFF1:		1
Function unknown	Uncharacterized conserved protein, DUF305 family		COG3544	:		1
General function prediction only	Predicted esterase of the alpha/beta hydrolase fold		COG3545	YdeN:		1
Mobilome: prophages, transposons	Transposase		COG3547	:		1
Signal transduction mechanisms	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module		COG3550	HipA:		1
Function unknown	Uncharacterized conserved protein, DUF2218 domain		COG3553	:		1
Function unknown	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily		COG3558	:		1
Function unknown	Uncharacterized conserved protein, DUF779 family		COG3564	:		1
General function prediction only	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family		COG3568	ElsH:		1
Replication, recombination and repair	DNA topoisomerase IB		COG3569	Top1:		1
Defense mechanisms	Streptomycin 6-kinase		COG3570	StrB:		1
Coenzyme transport and metabolism	Gamma-glutamylcysteine synthetase		COG3572	Gsh2:		1
Function unknown	Uncharacterized conserved protein		COG3575	:		1
General function prediction only	Predicted flavin-nucleotide-binding protein, pyridoxine 5'-phosphate oxidase superfamily		COG3576	:		1
General function prediction only	Predicted aspartyl protease		COG3577	:		1
Carbohydrate transport and metabolism	Fructose-bisphosphate aldolase class 1		COG3588	Fba1:Glycolysis		1
Transcription	FhlA-type transcriptional regulator, contains GAF, AAA-type ATPase, and DNA-binding Fis domains		COG3604	FhlA:		1
Signal transduction mechanisms	FhlA-type transcriptional regulator, contains GAF, AAA-type ATPase, and DNA-binding Fis domains		COG3604	FhlA:		1
Signal transduction mechanisms	Signal transduction protein containing GAF and PtsI domains		COG3605	PtsP:		1
General function prediction only	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family		COG3607	:		1
General function prediction only	Predicted deacylase		COG3608	:		1
Transcription	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain		COG3609	ParD:		1
Nucleotide transport and metabolism	Nucleoside 2-deoxyribosyltransferase		COG3613	RCL:		1
Amino acid transport and metabolism	D-serine deaminase, pyridoxal phosphate-dependent		COG3616	Dsd1:		1
General function prediction only	Predicted metal-dependent hydrolase, TIM-barrel fold		COG3618	:		1
Function unknown	Uncharacterized membrane protein YoaK, UPF0700 family		COG3619	YoaK:		1
Transcription	Predicted transcriptional regulator, contains an XRE-type HTH domain (archaeal members contain CBS pair)		COG3620	AF2118:		1
Carbohydrate transport and metabolism	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family		COG3622	Hyi:		1
Inorganic ion transport and metabolism	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG		COG3624	PhnG:		1
Inorganic ion transport and metabolism	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH		COG3625	PhnH:		1
Inorganic ion transport and metabolism	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI		COG3626	PhnI:		1
Inorganic ion transport and metabolism	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase PhnJ		COG3627	PhnJ:		1
Transcription	DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain		COG3629	DnrI:		1
General function prediction only	Ketosteroid isomerase-related protein		COG3631	YesE:		1
Cell wall/membrane/envelope biogenesis	Opacity protein LomR and related surface antigens		COG3637	LomR:		1
Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, ATPase component		COG3638	PhnC:		1
Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, permease component		COG3639	PhnE:		1
Function unknown	Predicted outer membrane protein, contains DUF4142 domain		COG3652	:		1
Mobilome: prophages, transposons	Prophage maintenance system killer protein		COG3654	Doc:		1
Function unknown	Predicted periplasmic protein		COG3656	:		1
Energy production and conversion	Cytochrome b subunit of Ni2+-dependent hydrogenase		COG3658	CytB:		1
Replication, recombination and repair	G:T/U-mismatch repair DNA glycosylase		COG3663	Mug:		1
Carbohydrate transport and metabolism	Beta-xylosidase		COG3664	XynB:		1
Function unknown	Uncharacterized conserved protein YcgI, DUF1989 family		COG3665	YcgI:		1
Mobilome: prophages, transposons	Plasmid stabilization system protein ParE		COG3668	ParE:		1
Carbohydrate transport and metabolism	Alpha-L-fucosidase		COG3669	AfuC:		1
Posttranslational modification, protein turnover, chaperones	Predicted transglutaminase-like protein		COG3672	:		1
Function unknown	Uncharacterized conserved protein, PA2063/DUF2235 family		COG3673	:		1
Mobilome: prophages, transposons	Transposase InsA		COG3677	InsA:		1
General function prediction only	ABC-type uncharacterized transport system, periplasmic component		COG3683	:		1
Inorganic ion transport and metabolism	Ferritin-like metal-binding protein YciE		COG3685	YciE:		1
Carbohydrate transport and metabolism	Endo-1,4-beta-xylanase, GH35 family		COG3693	XynA:		1
Function unknown	Uncharacterized conserved protein YigE, DUF2233 family		COG3698	YigE:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, TrbF component		COG3701	TrbF:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB3 component		COG3702	VirB3:		1
Inorganic ion transport and metabolism	Gamma-glutamylcyclotransferase ChaC2 (glutathione degradation)		COG3703	ChaC2:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB6 component		COG3704	VirB6:		1
Amino acid transport and metabolism	ATP phosphoribosyltransferase regulatory subunit HisZ		COG3705	HisZ:		1
Signal transduction mechanisms	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Transcription	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Signal transduction mechanisms	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains		COG3707	AmiR:		1
Transcription	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains		COG3707	AmiR:		1
Transcription	Predicted transcriptional regulator YdeE, contains AraC-type DNA-binding domain		COG3708	YdeE:		1
Carbohydrate transport and metabolism	Ribose 1,5-bisphosphate kinase PhnN		COG3709	PhnN:		1
Transcription	DNA-binding winged helix-turn-helix (wHTH) domain		COG3710	CadC1:		1
Cell wall/membrane/envelope biogenesis	Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family		COG3713	OmpV:		1
Carbohydrate transport and metabolism	5-keto 4-deoxyuronate isomerase		COG3717	KduI:		1
Carbohydrate transport and metabolism	5-deoxy-D-glucuronate isomerase		COG3718	IolB:		1
Translation, ribosomal structure and biogenesis	Ribonuclease I		COG3719	RnaI:		1
Inorganic ion transport and metabolism	Putative heme degradation protein		COG3720	HemS:		1
Secondary metabolites biosynthesis, transport and catabolism	Cu2+-containing amine oxidase		COG3733	TynA:		1
Carbohydrate transport and metabolism	2-keto-3-deoxy-galactonokinase		COG3734	DgoK:		1
Function unknown	Uncharacterized conserved protein YbaP, TraB family		COG3735	TraB:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, component VirB8		COG3736	VirB8:		1
Function unknown	Uncharacterized protein, contains Mth938-like domain		COG3737	:		1
Amino acid transport and metabolism	N-formylglutamate amidohydrolase		COG3741	HutG:		1
Defense mechanisms	VapC family ribonuclease, contains PIN domain		COG3742	VapC:		1
Replication, recombination and repair	Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain		COG3743	H3TH:		1
Intracellular trafficking, secretion, and vesicular transport	Flp pilus assembly protein CpaB		COG3745	CpaB:		1
Extracellular structures	Flp pilus assembly protein CpaB		COG3745	CpaB:		1
Function unknown	Uncharacterized membrane protein		COG3748	:		1
Function unknown	Uncharacterized conserved protein, DUF934 family		COG3749	:		1
Function unknown	Uncharacterized conserved protein, UPF0335 family		COG3750	:		1
Function unknown	Uncharacterized conserved protein YidB, DUF937 family		COG3753	YidB:		1
Cell wall/membrane/envelope biogenesis	Lipopolysaccharide biosynthesis protein		COG3754	RgpF:		1
Function unknown	Uncharacterized conserved protein YecT, DUF1311 family		COG3755	YecT:		1
Cell wall/membrane/envelope biogenesis	Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family		COG3757	Acm:		1
Function unknown	Various environmental stresses-induced protein Ves (function unknown)		COG3758	Ves:		1
General function prediction only	Predicted aminoacyl-tRNA deacylase, YbaK-like aminoacyl-tRNA editing domain		COG3760	ProX:		1
Energy production and conversion	NADH:ubiquinone oxidoreductase NDUFA12 subunit (Leigh syndrome)		COG3761	NDUFA12:NADH dehydrogenase		1
Cell wall/membrane/envelope biogenesis	Sortase (surface protein transpeptidase)		COG3764	SrtA:		1
Function unknown	Uncharacterized membrane protein YcjF, UPF0283 family		COG3768	YcjF:		1
Cell wall/membrane/envelope biogenesis	Murein endopeptidase MepA (D-alanyl-D-alanine-endopeptidase)		COG3770	MepA:		1
Cell cycle control, cell division, chromosome partitioning	Cell wall hydrolase CwlJ, involved in spore germination		COG3773	CwlJ:		1
Cell wall/membrane/envelope biogenesis	Cell wall hydrolase CwlJ, involved in spore germination		COG3773	CwlJ:		1
Posttranslational modification, protein turnover, chaperones	Heat shock protein HspQ		COG3785	HspQ:		1
Cell wall/membrane/envelope biogenesis	L,D-peptidoglycan transpeptidase YkuD, ErfK/YbiS/YcfS/YnhG family		COG3786	:		1
Function unknown	Uncharacterized conserved protein		COG3791	:		1
Inorganic ion transport and metabolism	Tellurite resistance protein TerB		COG3793	TerB:		1
Energy production and conversion	Plastocyanin		COG3794	PetE:		1
Secondary metabolites biosynthesis, transport and catabolism	5-chloro-2-hydroxyhydroquinone dehydrochlorinase TtfG, YCII superfamily		COG3795	YCII:		1
Function unknown	Uncharacterized conserved protein, DUF1697 family		COG3797	:		1
Function unknown	Uncharacterized conserved protein, DUF2171 domain		COG3798	:		1
General function prediction only	Predicted transcriptional regulator		COG3800	:		1
Function unknown	Uncharacterized conserved protein GguC, FAA hydrolase family		COG3802	GguC:		1
Function unknown	Uncharacterized conserved protein, DUF924 family		COG3803	:		1
Function unknown	Uncharacterized conserved protein		COG3804	:		1
Signal transduction mechanisms	Anti-sigma factor ChrR, cupin superfamily		COG3806	ChrR:		1
Energy production and conversion	Na+ or H+-translocating membrane pyrophosphatase		COG3808	OVP1:		1
Function unknown	Uncharacterized conserved protein YjhX, UPF0386/DUF2084 family		COG3811	YjhX:		1
Function unknown	Uncharacterized conserved protein, DUF1993 domain		COG3812	:		1
Function unknown	Uncharacterized conserved protein, DUF1272 domain		COG3813	:		1
Posttranslational modification, protein turnover, chaperones	SspB-like protein, predicted to bind SsrA peptide		COG3814	SspB2:		1
Function unknown	Uncharacterized conserved protein, DUF1285 family		COG3816	:		1
Function unknown	Uncharacterized conserved protein, DUF1013 family		COG3820	:		1
Function unknown	Uncharacterized membrane protein		COG3821	:		1
Carbohydrate transport and metabolism	D-lyxose ketol-isomerase		COG3822	YdaE:		1
Posttranslational modification, protein turnover, chaperones	Glutamine cyclotransferase		COG3823	:		1
Posttranslational modification, protein turnover, chaperones	Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain		COG3824	:		1
Cell cycle control, cell division, chromosome partitioning	Cell pole-organizing protein PopZ		COG3827	PopZ:		1
General function prediction only	Type 1 glutamine amidotransferase (GATase1)-like domain		COG3828	:		1
Transcription	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Signal transduction mechanisms	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Transcription	WGR domain, predicted DNA-binding domain in MolR		COG3831	WGR:		1
Lipid transport and metabolism	Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain		COG3832	YndB:		1
Carbohydrate transport and metabolism	2-keto-3-deoxy-L-rhamnonate aldolase RhmA		COG3836	HpcH:		1
Function unknown	Uncharacterized conserved protein, cupin superfamily		COG3837	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB2 component (pilin)		COG3838	VirB2:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component MalK		COG3839	MalK:		1
Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		COG3842	PotA:		1
Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		COG3845	NupO:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, TrbL components		COG3846	TrbL:		1
Intracellular trafficking, secretion, and vesicular transport	Flp pilus assembly protein, pilin Flp		COG3847	Flp:		1
Extracellular structures	Flp pilus assembly protein, pilin Flp		COG3847	Flp:		1
Signal transduction mechanisms	Signal transduction histidine kinase NtrB, nitrogen specific		COG3852	NtrB:		1
Function unknown	Stress response protein YsnF (function unknown)		COG3861	YsnF:		1
General function prediction only	Glyoxalase superfamily enzyme, possible 3-demethylubiquinone-9 3-methyltransferase		COG3865	:		1
Function unknown	General stress protein 26 (function unknown)		COG3871	YzzA:		1
Carbohydrate transport and metabolism	Myo-inositol catabolism protein LolC		COG3892	IolC:		1
Replication, recombination and repair	Inactivated superfamily I helicase		COG3893	:		1
Defense mechanisms	Chloramphenicol 3-O-phosphotransferase		COG3896	:		1
Posttranslational modification, protein turnover, chaperones	Protein N-terminal and lysine N-methylase, NNT1/EFM7 family		COG3897	Nnt1:		1
Function unknown	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to HemY-type protoporphyrinogen oxidase)		COG3898	HemYx:		1
General function prediction only	Predicted ATPase		COG3899	:		1
Function unknown	Predicted periplasmic protein		COG3900	:		1
General function prediction only	Predicted ATPase		COG3903	:		1
Function unknown	Predicted periplasmic protein		COG3904	:		1
Transcription	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain		COG3905	PutA1:		1
General function prediction only	Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily		COG3907	:		1
Function unknown	Uncharacterized conserved protein, DUF2093 domain		COG3908	:		1
Energy production and conversion	Cytochrome c556		COG3909	CytC556:		1
General function prediction only	Predicted ATPase		COG3911	:		1
Posttranslational modification, protein turnover, chaperones	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family		COG3914	Spy:		1
Signal transduction mechanisms	N-acyl-homoserine lactone synthase LasI (autoinducer biosynthesis)		COG3916	LasI:		1
Secondary metabolites biosynthesis, transport and catabolism	2-hydroxychromene-2-carboxylate isomerase		COG3917	NahD:		1
Function unknown	Uncharacterized membrane protein		COG3918	:		1
Signal transduction mechanisms	Two-component sensor histidine kinase, HisKA and HATPase domains		COG3920	:		1
Function unknown	Uncharacterized conserved protein, contains Extensin-like_C domain		COG3921	:		1
Amino acid transport and metabolism	Predicted N-formylglutamate amidohydrolase		COG3931	HutG2:		1
Cell wall/membrane/envelope biogenesis	Exopolysaccharide synthesis protein ExoD		COG3932	ExoD:		1
Carbohydrate transport and metabolism	Endo-1,4-beta-mannosidase		COG3934	:		1
Replication, recombination and repair	DNA replication protein DnaD		COG3935	DnaD:		1
Secondary metabolites biosynthesis, transport and catabolism	Polyhydroxyalkanoate synthesis regulator phasin		COG3937	PhaF:		1
Signal transduction mechanisms	Polyhydroxyalkanoate synthesis regulator phasin		COG3937	PhaF:		1
Amino acid transport and metabolism	Proline racemase/hydroxyproline epimerase		COG3938	PrdF:		1
Cell wall/membrane/envelope biogenesis	Capsular polysaccharide biosynthesis protein YveK		COG3944	YveK:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirJ component		COG3946	VirJ:		1
Signal transduction mechanisms	Two-component response regulator, SAPR family, consists of REC, wHTH and BTAD domains		COG3947	SAPR:		1
Transcription	Two-component response regulator, SAPR family, consists of REC, wHTH and BTAD domains		COG3947	SAPR:		1
Cell motility	Rod binding protein domain		COG3951	FlgJ1:		1
General function prediction only	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain		COG3956	YabN:		1
Carbohydrate transport and metabolism	Phosphoketolase		COG3957	XFP:		1
Carbohydrate transport and metabolism	Transketolase, C-terminal subunit		COG3958	TktA2:		1
Carbohydrate transport and metabolism	Transketolase, N-terminal subunit		COG3959	TktA1:		1
Carbohydrate transport and metabolism	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		COG3961	PDC1:Pyruvate oxidation		1
Coenzyme transport and metabolism	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		COG3961	PDC1:Pyruvate oxidation		1
General function prediction only	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		COG3961	PDC1:Pyruvate oxidation		1
Carbohydrate transport and metabolism	TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism		COG3962	IolD:		1
Lipid transport and metabolism	Phosphatidylethanolamine N-methyltransferase		COG3963	:		1
General function prediction only	Predicted amidohydrolase		COG3964	:		1
Inorganic ion transport and metabolism	Predicted Co/Zn/Cd cation transporter, cation efflux family		COG3965	:		1
General function prediction only	Fumarylacetoacetate (FAA) hydrolase family protein		COG3970	:		1
Secondary metabolites biosynthesis, transport and catabolism	2-keto-4-pentenoate hydratase		COG3971	MhpD:		1
General function prediction only	Predicted acetyltransferase		COG3981	:		1
Coenzyme transport and metabolism	Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)		COG4032	:		1
Translation, ribosomal structure and biogenesis	tRNA uridine 5-carbamoylmethylation protein Kti12 (Killer toxin insensitivity protein)		COG4088	Kti12:		1
Defense mechanisms	tRNA uridine 5-carbamoylmethylation protein Kti12 (Killer toxin insensitivity protein)		COG4088	Kti12:		1
Function unknown	Uncharacterized conserved protein, DUF2125 domain		COG4093	:		1
Function unknown	Uncharacterized membrane protein		COG4094	:		1
General function prediction only	Predicted peptidase		COG4099	:		1
General function prediction only	Uncharacterized conserved protein, RmlC-like cupin domain		COG4101	RmlC:		1
Function unknown	Uncharacterized conserved protein, DUF1501 family		COG4102	:		1
Inorganic ion transport and metabolism	Tellurite resistance protein TerB		COG4103	TerB2:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamD, BamD/ComL family		COG4105	BamD:		1
Energy production and conversion	Trans-aconitate methyltransferase		COG4106	Tam:		1
Inorganic ion transport and metabolism	ABC-type phosphonate transport system, ATPase component PhnK		COG4107	PhnK:		1
Translation, ribosomal structure and biogenesis	Peptide chain release factor RF-3		COG4108	PrfC:Translation factors		1
Function unknown	Uncharacterized conserved protein		COG4111	:		1
Inorganic ion transport and metabolism	Ferric iron reductase protein FhuF, involved in iron transport		COG4114	FhuF:		1
