L1	L2	L3	KO	Function	EC	Count
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K18189	TACO1; translational activator of cytochrome c oxidase 1		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18208	RNLS; renalase	1.6.3.5	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18214	tetP_A, tet40; MFS transporter, DHA3 family, tetracycline resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18214	tetP_A, tet40; MFS transporter, DHA3 family, tetracycline resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18218	tet35; tetracycline resistance efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18218	tet35; tetracycline resistance efflux pump		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18232	oleC4; oleandomycin transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18232	oleC4; oleandomycin transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18232	oleC4; oleandomycin transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18233	oleC5; oleandomycin transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18233	oleC5; oleandomycin transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18233	oleC5; oleandomycin transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18236	lnuB_F, lin; lincosamide nucleotidyltransferase B/F		1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K18336	lra6; 2,4-didehydro-3-deoxy-L-rhamnonate hydrolase	3.7.1.26	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18346	vanW; vancomycin resistance protein VanW		1
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18346	vanW; vancomycin resistance protein VanW		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18346	vanW; vancomycin resistance protein VanW		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18349	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR		1
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18349	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR		1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18349	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18349	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18350	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	1
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K18350	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18350	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18350	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18350	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS	2.7.13.3	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18367	CoADR; CoA-dependent NAD(P)H sulfur oxidoreductase	1.8.1.18	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18446	ygiF; triphosphatase	3.6.1.25	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18554	cpt; chloramphenicol 3-O phosphotransferase	2.7.1.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18555	qnr, mcbG; fluoroquinolone resistance protein		1
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	K18654	ntdB; kanosamine-6-phosphate phosphatase	3.1.3.92	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18672	dacA; diadenylate cyclase	2.7.7.85	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18673	bglK; beta-glucoside kinase	2.7.1.85	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18678	VTE5; phytol kinase	2.7.1.182	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K18682	rny; ribonucrease Y	3.1.-.-	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K18682	rny; ribonucrease Y	3.1.-.-	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K18692	cshB; ATP-dependent RNA helicase CshB	3.6.4.13	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K18692	cshB; ATP-dependent RNA helicase CshB	3.6.4.13	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K18770	pbpD; penicillin-binding protein 4	2.4.1.129 3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K18770	pbpD; penicillin-binding protein 4	2.4.1.129 3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K18770	pbpD; penicillin-binding protein 4	2.4.1.129 3.4.16.4	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18815	aac6-I; aminoglycoside 6'-N-acetyltransferase I	2.3.1.82	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18816	aac6-I, aacA7; aminoglycoside 6'-N-acetyltransferase I	2.3.1.82	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18817	hph; hygromycin-B 4-O-kinase	2.7.1.163	1
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K18821	lipL; lipoyl amidotransferase	2.3.1.200	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18855	E1.1.1.374; UDP-N-acetylglucosamine 3-dehydrogenase	1.1.1.374	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18889	mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18889	mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18890	mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18890	mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump		1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K18896	gsmt; glycine/sarcosine N-methyltransferase	2.1.1.156	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18908	mepA; multidrug efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18908	mepA; multidrug efflux pump		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K18909	mepR; MarR family transcriptional regulator, repressor for mepA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18909	mepR; MarR family transcriptional regulator, repressor for mepA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18926	lmrB; MFS transporter, DHA2 family, lincomycin resistance protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K18928	lldE; L-lactate dehydrogenase complex protein LldE		1
Not Included in Pathway or Brite	Unclassified: metabolism	Carbohydrate metabolism	K18929	lldF; L-lactate dehydrogenase complex protein LldF		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18940	arlS; two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18940	arlS; two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18940	arlS; two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18967	dge1; diguanylate cyclase	2.7.7.65	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K18979	queG; epoxyqueuosine reductase	1.17.99.6	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K18988	ampH; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase	3.4.16.4 3.4.21.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K18988	ampH; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase	3.4.16.4 3.4.21.-	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K19005	ltaS; lipoteichoic acid synthase	2.7.8.20	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19052	hepC; heparan-sulfate lyase	4.2.2.8	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K19062	arr; rifampin ADP-ribosylating transferase		1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K19068	wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase	1.1.1.367	1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K19156	prlF, sohA; antitoxin PrlF		1
Metabolism	Biosynthesis of other secondary metabolites	Penicillin and cephalosporin biosynthesis [PATH:ko00311]	K19200	IAL; isopenicillin-N N-acyltransferase like protein		1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19200	IAL; isopenicillin-N N-acyltransferase like protein		1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19220	cwlS; peptidoglycan DL-endopeptidase CwlS	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K19220	cwlS; peptidoglycan DL-endopeptidase CwlS	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19224	lytE, cwlF; peptidoglycan DL-endopeptidase LytE	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K19224	lytE, cwlF; peptidoglycan DL-endopeptidase LytE	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19225	gluP; rhomboid protease GluP	3.4.21.105	1
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K19267	qorB; NAD(P)H dehydrogenase (quinone)	1.6.5.2	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K19271	catA; chloramphenicol O-acetyltransferase type A	2.3.1.28	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K19273	sat4; streptothricin acetyltransferase	2.3.-.-	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K19285	nfrA1; FMN reductase (NADPH)	1.5.1.38	1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K19294	algI; alginate O-acetyltransferase complex protein AlgI		1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K19295	algJ; alginate O-acetyltransferase complex protein AlgJ		1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K19296	algF; alginate O-acetyltransferase complex protein AlgF		1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K19302	bcrC; undecaprenyl-diphosphatase	3.6.1.27	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K19302	bcrC; undecaprenyl-diphosphatase	3.6.1.27	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19304	mepM; murein DD-endopeptidase	3.4.24.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K19304	mepM; murein DD-endopeptidase	3.4.24.-	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19340	nosF; Cu-processing system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19340	nosF; Cu-processing system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K19341	nosY; Cu-processing system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19341	nosY; Cu-processing system permease protein		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K19342	nosL; copper chaperone NosL		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K19370	DNAJC22; DnaJ homolog subfamily C member 22		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19405	mcsB; protein arginine kinase	2.7.14.1	1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K19411	mcsA; protein arginine kinase activator		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19419	epsG; transmembrane protein EpsG		1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K19420	epsA; protein tyrosine kinase EpsB modulator		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19422	epsD; glycosyltransferase EpsD	2.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K19425	epsH; glycosyltransferase EpsH	2.4.-.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19429	epsM; acetyltransferase EpsM	2.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19430	epsN; pyridoxal phosphate-dependent aminotransferase EpsN	2.6.1.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19576	norA; MFS transporter, DHA1 family, quinolone resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K19577	ydhP; MFS transporter, DHA1 family, inner membrane transport protein		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K19587	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB		1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19689	ampS, pepS, ampT; aminopeptidase	3.4.11.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K19701	ywaD; aminopeptidase YwaD	3.4.11.6 3.4.11.10	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness		1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K19745	acuI; acrylyl-CoA reductase (NADPH)	1.3.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Secondary metabolism	K19784	chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)		1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K19788	OLA1; obg-like ATPase 1		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19802	ycjG, ykfB; L-Ala-D/L-Glu epimerase	5.1.1.20	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K19955	adh2; alcohol dehydrogenase	1.1.1.-	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K19997	gnu; GlcNAc-P-P-Und epimerase	5.1.3.26	1
Brite Hierarchies	Protein families: metabolism	Protein phosphatases and associated proteins [BR:ko01009]	K20074	prpC, phpP; PPM family protein phosphatase	3.1.3.16	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K20108	malT; maltose PTS system EIICB or EIICBA component	2.7.1.208	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K20108	malT; maltose PTS system EIICB or EIICBA component	2.7.1.208	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K20108	malT; maltose PTS system EIICB or EIICBA component	2.7.1.208	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K20118	ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component	2.7.1.199	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K20118	ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component	2.7.1.199	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K20118	ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component	2.7.1.199	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K20118	ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component	2.7.1.199	1
Metabolism	Xenobiotics biodegradation and metabolism	Toluene degradation [PATH:ko00623]	K20199	pchA; 4-hydroxybenzaldehyde dehydrogenase (NADP+)	1.2.1.96	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K20201	ywlE; protein arginine phosphatase	3.9.1.2	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K20429	vioA; dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	2.6.1.33	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K20459	nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K20459	nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K20461	nukG, mcdG, sboG; lantibiotic transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K20461	nukG, mcdG, sboG; lantibiotic transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K20469	K20469; putative heme transporter		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K20480	nprR, nprA; HTH-type transcriptional regulator, quorum sensing regulator NprR		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K20480	nprR, nprA; HTH-type transcriptional regulator, quorum sensing regulator NprR		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K20950	vpsQ; polysaccharide biosynthesis protein VpsQ		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K20976	hptB; histidine phosphotransfer protein HptB		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K20976	hptB; histidine phosphotransfer protein HptB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K20976	hptB; histidine phosphotransfer protein HptB		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K20977	hsbR; two-component system, HptB-dependent secretion and biofilm response regulator		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K20977	hsbR; two-component system, HptB-dependent secretion and biofilm response regulator		1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K20977	hsbR; two-component system, HptB-dependent secretion and biofilm response regulator		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21006	pelA; polysaccharide biosynthesis protein PelA		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21009	pelD; polysaccharide biosynthesis protein PelD		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21010	pelE; polysaccharide biosynthesis protein PelE		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21011	pelF; polysaccharide biosynthesis protein PelF		1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K21011	pelF; polysaccharide biosynthesis protein PelF		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21012	pelG; polysaccharide biosynthesis protein PelG		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21019	sadC; diguanylate cyclase	2.7.7.65	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21021	tpbB; diguanylate cyclase	2.7.7.65	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21023	mucR; diguanylate cyclase	2.7.7.65	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K21024	bifA; c-di-GMP phosphodiesterase	3.1.4.52	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K21064	ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	3.1.3.104	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K21084	yegE; diguanylate cyclase	2.7.7.65	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K21087	ycgR; flagellar brake protein		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K21088	ydaM; diguanylate cyclase	2.7.7.65	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K21134	triC; multidrug efflux pump		1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K21138	HDDC3; guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	3.1.7.2	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K21142	moaX; MoaE-MoaD fusion protein	2.8.1.12	1
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K21142	moaX; MoaE-MoaD fusion protein	2.8.1.12	1
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K21232	MOCS2A, CNXG; molybdopterin synthase sulfur carrier subunit		1
Cellular Processes	Transport and catabolism	Mitophagy - animal [PATH:ko04137]	K21356	MFN1; mitofusin 1	3.6.5.-	1
Organismal Systems	Immune system	NOD-like receptor signaling pathway [PATH:ko04621]	K21356	MFN1; mitofusin 1	3.6.5.-	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K21356	MFN1; mitofusin 1	3.6.5.-	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K21356	MFN1; mitofusin 1	3.6.5.-	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K21356	MFN1; mitofusin 1	3.6.5.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K21430	yliI; aldose sugar dehydrogenase	1.1.5.-	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K21454	tcaR; MarR family transcriptional regulator, teicoplanin-associated locus regulator		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K21463	tcaA; membrane-associated protein TcaA		1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K21465	pbpA; penicillin-binding protein A		1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K21465	pbpA; penicillin-binding protein A		1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K21469	pbp4b; serine-type D-Ala-D-Ala carboxypeptidase	3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K21469	pbp4b; serine-type D-Ala-D-Ala carboxypeptidase	3.4.16.4	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K21469	pbp4b; serine-type D-Ala-D-Ala carboxypeptidase	3.4.16.4	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K21478	icaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase	3.5.1.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K21488	yobK; antitoxin YobK		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K21562	flp; CRP/FNR family transcriptional regulator, anaerobic regulatory protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K21567	fnr; ferredoxin/flavodoxin---NADP+ reductase	1.18.1.2 1.19.1.1	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K21600	csoR, ricR; CsoR family transcriptional regulator, copper-sensing transcriptional repressor		1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K21636	nrdD; ribonucleoside-triphosphate reductase (formate)	1.1.98.6	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K21636	nrdD; ribonucleoside-triphosphate reductase (formate)	1.1.98.6	1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K21688	rpfB; resuscitation-promoting factor RpfB		1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K21744	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator		1
Metabolism	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis [PATH:ko00333]	K21786	pigF, redI; 4-hydroxy-2,2'-bipyrrole-5-carbaldehyde O-methyltransferase	2.1.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K21828	arcR; CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator		1
