L1	L2	L3	L4	KO	Function	EC	Count
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Lactose/l-arabinose transporter [mD:m00199]	K10189	lacF, araP; lactose/L-arabinose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Lactose/l-arabinose transporter [mD:m00199]	K10190	lacG, araQ; lactose/L-arabinose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Lactose/l-arabinose transporter [mD:m00199]	K10191	lacK; lactose/L-arabinose transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Oligogalacturonide transporter [mD:m00202]	K10192	togB; oligogalacturonide transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Oligogalacturonide transporter [mD:m00202]	K10193	togM; oligogalacturonide transport system permease protein		1
07_Nucleic acid metabolism	Pyrimidine metabolism			K10213	rihB; ribosylpyrimidine nucleosidase	3.2.2.8	1
07_Nucleic acid metabolism	Purine metabolism			K10213	rihB; ribosylpyrimidine nucleosidase	3.2.2.8	1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sorbitol/mannitol transporter [mD:m00200]	K10227	smoE, mtlE; polyol transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sorbitol/mannitol transporter [mD:m00200]	K10228	smoF, mtlF; polyol transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sorbitol/mannitol transporter [mD:m00200]	K10229	smoG, mtlG; polyol transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Alpha-glucoside transporter [mD:m00201]	K10232	aglE, ggtB; alpha-glucoside transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Alpha-glucoside transporter [mD:m00201]	K10233	aglF, ggtC; alpha-glucoside transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Alpha-glucoside transporter [mD:m00201]	K10234	aglG, ggtD; alpha-glucoside transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Alpha-glucoside transporter [mD:m00201]	K10235	aglK; alpha-glucoside transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Trehalose/maltose transporter [mD:m00204]	K10236	thuE, lpqY; trehalose/maltose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Trehalose/maltose transporter [mD:m00204]	K10237	thuF, sugA; trehalose/maltose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Trehalose/maltose transporter [mD:m00204]	K10238	thuG, sugB; trehalose/maltose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Ribose transporter [mD:m00212]	K10439	rbsB; ribose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Ribose transporter [mD:m00212]	K10440	rbsC; ribose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Ribose transporter [mD:m00212]	K10441	rbsA; ribose transport system ATP-binding protein	7.5.2.7	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	L-Arabinose transporter [mD:m00213]	K10537	araF; L-arabinose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	L-Arabinose transporter [mD:m00213]	K10538	araH; L-arabinose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	L-Arabinose transporter [mD:m00213]	K10539	araG; L-arabinose transport system ATP-binding protein	7.5.2.12	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	D-Xylose transporter [mD:m00215]	K10543	xylF; D-xylose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	D-Xylose transporter [mD:m00215]	K10544	xylH; D-xylose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	D-Xylose transporter [mD:m00215]	K10545	xylG; D-xylose transport system ATP-binding protein	7.5.2.10	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Putative multiple sugar transporter [mD:m00216]	K10546	ABC.GGU.S, chvE; putative multiple sugar transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Putative multiple sugar transporter [mD:m00216]	K10547	ABC.GGU.P, gguB; putative multiple sugar transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Putative multiple sugar transporter [mD:m00216]	K10548	ABC.GGU.A, gguA; putative multiple sugar transport system ATP-binding protein	7.5.2.-	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Fructose transporter [mD:m00218]	K10552	frcB; fructose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Fructose transporter [mD:m00218]	K10553	frcC; fructose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Fructose transporter [mD:m00218]	K10554	frcA; fructose transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Rhamnose transporter [mD:m00220]	K10559	rhaS; rhamnose transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Rhamnose transporter [mD:m00220]	K10560	rhaP; rhamnose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Rhamnose transporter [mD:m00220]	K10561	rhaQ; rhamnose transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Rhamnose transporter [mD:m00220]	K10562	rhaT; rhamnose transport system ATP-binding protein	7.5.2.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	1
21_Cellular response to stress	Cellular response to oxidative stress			K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	1
21_Cellular response to stress	Cellular response to stress			K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	1
21_Cellular response to stress	Response to oxidative stress			K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	1
09_Carbohydrate Active enzyme - CAZy	Polysaccharide lyase			K10677	E4.2.2.17; inulin fructotransferase (DFA-I-forming)	4.2.2.17	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K10764	metZ; O-succinylhomoserine sulfhydrylase	2.5.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K10764	metZ; O-succinylhomoserine sulfhydrylase	2.5.1.-	1
21_Cellular response to stress	Response to nitrosative stress			K10764	metZ; O-succinylhomoserine sulfhydrylase	2.5.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K10773	NTH; endonuclease III	4.2.99.18	1
21_Cellular response to stress	Cellular response to stress			K10773	NTH; endonuclease III	4.2.99.18	1
21_Cellular response to stress	Response to oxidative stress			K10773	NTH; endonuclease III	4.2.99.18	1
21_Cellular response to stress	Cellular response to stress			K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase	2.1.1.63	1
21_Cellular response to stress	Response to nitrosative stress			K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase	2.1.1.63	1
21_Cellular response to stress	Cellular response to osmotic stress			K10804	tesA; acyl-CoA thioesterase I	3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5	1
21_Cellular response to stress	Response to osmotic stress			K10804	tesA; acyl-CoA thioesterase I	3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K10907	K10907; aminotransferase	2.6.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K10907	K10907; aminotransferase	2.6.1.-	1
08_Hydrocarbon degradation	Other aromatics degradation			K11066	E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase	3.5.1.28	1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Spermidine/putrescine transporter [mD:m00299]	K11069	potD; spermidine/putrescine transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Spermidine/putrescine transporter [mD:m00299]	K11070	potC; spermidine/putrescine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Spermidine/putrescine transporter [mD:m00299]	K11071	potB; spermidine/putrescine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Putrescine transporter [mD:m00300]	K11073	potF; putrescine transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Putrescine transporter [mD:m00300]	K11074	potI; putrescine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Putrescine transporter [mD:m00300]	K11075	potH; putrescine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Putrescine transporter [mD:m00300]	K11076	potG; putrescine transport system ATP-binding protein	7.6.2.16	1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Mannopine transporter [mD:m00301]	K11077	attC; mannopine transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Mannopine transporter [mD:m00301]	K11078	attB; mannopine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Mannopine transporter [mD:m00301]	K11079	attA2; mannopine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Mannopine transporter [mD:m00301]	K11080	attA1; mannopine transport system ATP-binding protein		1
01_Fermentation	Mixed acid fermentation			K11150	RDH8; retinol dehydrogenase 8	1.1.1.-	1
01_Fermentation	Pyruvate fermentation to butanol			K11150	RDH8; retinol dehydrogenase 8	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K11150	RDH8; retinol dehydrogenase 8	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K11150	RDH8; retinol dehydrogenase 8	1.1.1.-	1
02_Homoacetogenesis	Glycolysis			K11150	RDH8; retinol dehydrogenase 8	1.1.1.-	1
01_Fermentation	Mixed acid fermentation			K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
01_Fermentation	Pyruvate fermentation to butanol			K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
02_Homoacetogenesis	Glycolysis			K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
01_Fermentation	Mixed acid fermentation			K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
01_Fermentation	Pyruvate fermentation to butanol			K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
02_Homoacetogenesis	Glycolysis			K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
21_Cellular response to stress	Cellular response to stress			K11163	DHRS1; dehydrogenase/reductase SDR family member 1	1.1.-.-	1
07_Nucleic acid metabolism	Purine metabolism			K11175	purN; phosphoribosylglycinamide formyltransferase 1	2.1.2.2	1
07_Nucleic acid metabolism	Purine metabolism			K11177	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit	1.17.1.4	1
07_Nucleic acid metabolism	Degradation of purine bases			K11177	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit	1.17.1.4	1
07_Nucleic acid metabolism	Purine metabolism			K11178	yagS; xanthine dehydrogenase YagS FAD-binding subunit	1.17.1.4	1
07_Nucleic acid metabolism	Degradation of purine bases			K11178	yagS; xanthine dehydrogenase YagS FAD-binding subunit	1.17.1.4	1
21_Cellular response to stress	Response to osmotic stress			K11352	NDUFA12; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12		1
21_Cellular response to stress	Cellular response to osmotic stress			K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	2.7.13.3	1
21_Cellular response to stress	Cellular response to osmotic stress			K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	2.7.13.3	1
21_Cellular response to stress	Cellular response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
21_Cellular response to stress	Cellular response to stress			K11407	HDAC6; histone deacetylase 6	3.5.1.98	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K11529	gck, gckA, GLYCTK; glycerate 2-kinase	2.7.1.165	1
01_Fermentation	Homolactic fermentation			K11645	fbaB; fructose-bisphosphate aldolase, class I	4.1.2.13	1
02_Homoacetogenesis	Glycolysis			K11645	fbaB; fructose-bisphosphate aldolase, class I	4.1.2.13	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K11645	fbaB; fructose-bisphosphate aldolase, class I	4.1.2.13	1
21_Cellular response to stress	Cellular response to osmotic stress			K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS	2.7.13.3	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Lipopolysaccharide transporter [mD:m00320]	K11720	lptG; lipopolysaccharide export system permease protein		1
07_Nucleic acid metabolism	Purine metabolism			K11788	ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase	6.3.4.13 6.3.3.1	1
21_Cellular response to stress	Cellular response to osmotic stress			K11927	rhlE; ATP-dependent RNA helicase RhlE	3.6.4.13	1
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Urea transporter [mD:m00323]	K11959	urtA; urea transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Urea transporter [mD:m00323]	K11960	urtB; urea transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Urea transporter [mD:m00323]	K11961	urtC; urea transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Urea transporter [mD:m00323]	K11962	urtD; urea transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Urea transporter [mD:m00323]	K11963	urtE; urea transport system ATP-binding protein		1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K12256	spuC; putrescine---pyruvate transaminase	2.6.1.113	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K12256	spuC; putrescine---pyruvate transaminase	2.6.1.113	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K12256	spuC; putrescine---pyruvate transaminase	2.6.1.113	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
20_Hydrolysis of polymers	Galactose			K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	DiPEPtide transporter [mD:m00324]	K12368	dppA; dipeptide transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	DiPEPtide transporter [mD:m00324]	K12369	dppB; dipeptide transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	DiPEPtide transporter [mD:m00324]	K12370	dppC; dipeptide transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	DiPEPtide transporter [mD:m00324]	K12371	dppD; dipeptide transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	DiPEPtide transporter [mD:m00324]	K12372	dppF; dipeptide transport system ATP-binding protein		1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K12373	HEXA_B; hexosaminidase	3.2.1.52	1
20_Hydrolysis of polymers	Chitin			K12373	HEXA_B; hexosaminidase	3.2.1.52	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
20_Hydrolysis of polymers	Mannose			K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
21_Cellular response to stress	Response to osmotic stress			K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K12658	lhpA; 4-hydroxyproline epimerase	5.1.1.8	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12945	nudK; GDP-mannose pyrophosphatase NudK	3.6.1.-	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K12972	ghrA; glyoxylate/hydroxypyruvate reductase	1.1.1.79 1.1.1.81	1
01_Fermentation	Homolactic fermentation			K12978	lpxF; lipid A 4'-phosphatase	3.1.3.-	1
02_Homoacetogenesis	Glycolysis			K12978	lpxF; lipid A 4'-phosphatase	3.1.3.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12978	lpxF; lipid A 4'-phosphatase	3.1.3.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12989	lpcC; mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12989	lpcC; mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12989	lpcC; mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12989	lpcC; mannosyltransferase	2.4.1.-	1
20_Hydrolysis of polymers	Mannose			K12989	lpcC; mannosyltransferase	2.4.1.-	1
21_Cellular response to stress	Response to osmotic stress			K12989	lpcC; mannosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
20_Hydrolysis of polymers	Mannose			K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
21_Cellular response to stress	Response to osmotic stress			K12997	rgpB; rhamnosyltransferase	2.4.1.-	1
01_Fermentation	Mixed acid fermentation			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
01_Fermentation	Pyruvate fermentation to butanol			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
02_Homoacetogenesis	Glycolysis			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K13017	wbpE, wlbC; UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	2.6.1.98	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K13017	wbpE, wlbC; UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase	2.6.1.98	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K13018	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	2.3.1.201	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13018	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	2.3.1.201	1
01_Fermentation	Mixed acid fermentation			K13020	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
01_Fermentation	Pyruvate fermentation to butanol			K13020	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13020	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13020	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
02_Homoacetogenesis	Glycolysis			K13020	wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
12_Transporters	Major Facilitator superfamily (MFS)	Organic acid transporters	Anion:cation symporter (Acs) family [tc:2.A.1.14]	K13021	ttuB; MFS transporter, ACS family, tartrate transporter		1
21_Cellular response to stress	Cellular response to stress			K13412	CPK; calcium-dependent protein kinase	2.7.11.1	1
21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K13412	CPK; calcium-dependent protein kinase	2.7.11.1	1
21_Cellular response to stress	Response to osmotic stress			K13412	CPK; calcium-dependent protein kinase	2.7.11.1	1
07_Nucleic acid metabolism	Purine metabolism			K13481	xdhA; xanthine dehydrogenase small subunit	1.17.1.4	1
07_Nucleic acid metabolism	Degradation of purine bases			K13481	xdhA; xanthine dehydrogenase small subunit	1.17.1.4	1
07_Nucleic acid metabolism	Purine metabolism			K13482	xdhB; xanthine dehydrogenase large subunit	1.17.1.4	1
07_Nucleic acid metabolism	Degradation of purine bases			K13482	xdhB; xanthine dehydrogenase large subunit	1.17.1.4	1
07_Nucleic acid metabolism	Purine metabolism			K13483	yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit		1
07_Nucleic acid metabolism	Degradation of purine bases			K13483	yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit		1
07_Nucleic acid metabolism	Purine metabolism			K13485	PRHOXNB, URAD; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	4.1.1.97	1
01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K13503	trpEG; anthranilate synthase	4.1.3.27	1
01_Fermentation	Pyruvate fermentation to butanol			K13503	trpEG; anthranilate synthase	4.1.3.27	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K13503	trpEG; anthranilate synthase	4.1.3.27	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13503	trpEG; anthranilate synthase	4.1.3.27	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13503	trpEG; anthranilate synthase	4.1.3.27	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K13503	trpEG; anthranilate synthase	4.1.3.27	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K13503	trpEG; anthranilate synthase	4.1.3.27	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K13503	trpEG; anthranilate synthase	4.1.3.27	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K13533	kinE; two-component system, sporulation sensor kinase E	2.7.13.3	1
21_Cellular response to stress	Cellular response to osmotic stress			K13533	kinE; two-component system, sporulation sensor kinase E	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K13533	kinE; two-component system, sporulation sensor kinase E	2.7.13.3	1
