	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028957.1_241	NC_028957.1	NC_028957.1	241	140370	141548	-1	C	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	YP_009214080.1	YP_009214080.1 ribonucleotide reductase class Ia beta subunit [Escherichia phage vB_EcoM_VR26]	True	0.967	800	1.413e-261								Ribonucleotide reductase, small chain [PF00268.24]					VOG00527	sp|P69924|RIR2_ECOLI Ribonucleoside-diphosphate reductase 1 subunit beta; Xh	Xh	0	False	MKE
NC_028957.1_242	NC_028957.1	NC_028957.1	242	141587	143842	-1	C	K26039	Escherichia phage ribonucleoside-diphosphate reductase subunit alpha [EC:1.17.4.1]	YP_009214081.1	YP_009214081.1 NrdA-like aerobic NDP reductase large subunit [Escherichia phage vB_EcoM_VR26]	True	0.98	1554	0.0								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]; ATP cone domain [PF03477.19]					VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
NC_028957.1_243	NC_028957.1	NC_028957.1	243	143876	144121	-1	D			YP_009214082.1	YP_009214082.1 hypothetical protein AVV66_gp192 [Escherichia phage vB_EcoM_VR26]	False	0.975	169	8.243e-49								Family of unknown function (DUF5496) [PF17600.5]					VOG04394	sp|P32280|Y14B_BPT4 Uncharacterized 10.1 kDa protein in nrdA-td intergenic region; Xu	Xu	0	False	
NC_028957.1_244	NC_028957.1	NC_028957.1	244	144181	144480	-1	D			YP_009214083.1	YP_009214083.1 hypothetical protein AVV66_gp191 [Escherichia phage vB_EcoM_VR26]	False	1.0	213	6.077e-64								Domain of unknown function (DUF4326) [PF14216.9]								0	False	
NC_028957.1_245	NC_028957.1	NC_028957.1	245	144542	144745	-1	E			YP_010651109.1	YP_010651109.1 hypothetical protein PP428_gp272 [Escherichia phage vB_EcoM_RZ]	False	0.844	119	6.329e-32													VOG04394	sp|P32280|Y14B_BPT4 Uncharacterized 10.1 kDa protein in nrdA-td intergenic region; Xu	Xu	0	False	
NC_028957.1_246	NC_028957.1	NC_028957.1	246	144745	145605	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009214085.1	YP_009214085.1 thymidylate synthase [Escherichia phage vB_EcoM_VR26]	True	1.0	615	1.5060000000000002e-199								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_028957.1_247	NC_028957.1	NC_028957.1	247	145602	146183	-1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]	YP_009214086.1	YP_009214086.1 dihydrofolate reductase [Escherichia phage vB_EcoM_VR26]	True	0.98	401	4.214e-127								Dihydrofolate reductase [PF00186.22]					VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	
NC_028957.1_248	NC_028957.1	NC_028957.1	248	146180	146407	-1	E			YP_009214087.1	YP_009214087.1 hypothetical protein AVV66_gp187 [Escherichia phage vB_EcoM_VR26]	False	1.0	161	3.423e-46													VOG07308	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_249	NC_028957.1	NC_028957.1	249	146404	146745	-1	E			YP_009214088.1	YP_009214088.1 hypothetical protein AVV66_gp186 [Escherichia phage vB_EcoM_VR26]	False	0.982	236	1.3220000000000001e-71													VOG09334	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_250	NC_028957.1	NC_028957.1	250	146756	146995	-1	D			YP_009214089.1	YP_009214089.1 DUF5417 domain-containing protein [Escherichia phage vB_EcoM_VR26]	False	1.0	179	2.74e-52								Family of unknown function (DUF5417) [PF17438.5]					VOG06152	sp|P39506|Y14C_BPT4 Uncharacterized 9.5 kDa protein in frd-Gp32 intergenic region; Xu	Xu	0	False	
NC_028957.1_251	NC_028957.1	NC_028957.1	251	147054	147281	-1	D			YP_009214090.1	YP_009214090.1 hypothetical protein AVV66_gp184 [Escherichia phage vB_EcoM_VR26]	False	0.998	160	4.698e-46								Bacteriophage FRD3 protein [PF05798.14]					VOG04146	sp|P39508|Y14E_BPT4 Uncharacterized 8.8 kDa protein in frd-Gp32 intergenic region; Xu	Xu	0	False	
NC_028957.1_252	NC_028957.1	NC_028957.1	252	147350	147604	-1	E			YP_009214091.1	YP_009214091.1 hypothetical protein AVV66_gp183 [Escherichia phage vB_EcoM_VR26]	False	0.968	173	2.148e-50													VOG03519	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_253	NC_028957.1	NC_028957.1	253	147606	147974	-1	D			YP_009214092.1	YP_009214092.1 hypothetical protein AVV66_gp182 [Escherichia phage vB_EcoM_VR26]	False	0.972	252	6.6600000000000004e-77								Bacteriophage FRD2 protein [PF03197.16]					VOG00928	sp|P39507|Y14D_BPT4 Uncharacterized 14.7 kDa protein in frd-Gp32 intergenic region; Xu	Xu	0	False	
NC_028957.1_254	NC_028957.1	NC_028957.1	254	148090	149007	-1	C	K18946	Escherichia phage single-stranded DNA-binding protein	YP_009214093.1	YP_009214093.1 single strand DNA binding protein [Escherichia phage vB_EcoM_VR26]	True	0.961	618	2.962e-200								gp32 DNA binding protein like [PF08804.13]					VOG07309	sp|P03695|SSB_BPT4 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
NC_028957.1_255	NC_028957.1	NC_028957.1	255	149067	149735	-1	C	K18949	Escherichia phage protein Gp59	YP_009210000.1	YP_009210000.1 DNA helicase loader [Escherichia phage vB_EcoM_VR25]	True	0.963	452	3.566e-144								T4 gene Gp59 loader of gp41 DNA helicase [PF08993.13]; T4 gene Gp59 loader of gp41 DNA helicase C-term [PF08994.13]					VOG02187	sp|P13342|HLOAD_BPT4 DNA helicase assembly protein; Xr	Xr	0	False	V
NC_028957.1_256	NC_028957.1	NC_028957.1	256	149732	150022	-1	D			YP_009210001.1	YP_009210001.1 late promoter transcriptional regulator [Escherichia phage vB_EcoM_VR25]	False	0.942	192	1.361e-56								Phage late-transcription coactivator [PF16805.8]					VOG03456	sp|P13338|LTACT_BPT4 Late transcription coactivator; Xu	Xu	0	False	
NC_028957.1_257	NC_028957.1	NC_028957.1	257	150006	150275	-1	D			YP_009207435.1	YP_009207435.1 transcriptional regulator [Escherichia phage vB_EcoM_VR20]	False	0.945	179	3.283e-52								Transcriptional regulator DsbA [PF11126.11]					VOG04178	sp|P13320|DSBA_BPT4 Double-stranded DNA-binding protein; Xr	Xr	0	False	V
NC_028957.1_258	NC_028957.1	NC_028957.1	258	150284	151228	-1	C	K18950	Escherichia phage ribonuclease H [EC:3.1.26.4]	YP_009214097.1	YP_009214097.1 RnaseH [Escherichia phage vB_EcoM_VR26]	True	0.973	646	1.623e-209								T4 RNase H, C terminal [PF09293.13]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_028957.1_259	NC_028957.1	NC_028957.1	259	151325	155338	1	C	K21524	Escherichia phage terminase, small subunit	YP_009214098.1	YP_009214098.1 tail fiber protein proximal subunit [Escherichia phage vB_EcoM_VR26]	True	0.948	2661	0.0																0	False	
NC_028957.1_260	NC_028957.1	NC_028957.1	260	155347	156477	1	E			YP_009214099.1	YP_009214099.1 long tail fiber protein proximal connector [Escherichia phage vB_EcoM_VR26]	True	0.947	749	3.0030000000000004e-244													VOG07310	sp|P03742|FIB35_BPT4 Long-tail fiber protein gp35; XhXpXs	Xh;Xp;Xs	0	False	V
NC_028957.1_261	NC_028957.1	NC_028957.1	261	156545	157192	1	E			YP_009214100.1	YP_009214100.1 hinge connector of long tail fiber protein distal connector [Escherichia phage vB_EcoM_VR26]	True	0.979	446	2.901e-142																0	False	
NC_028957.1_262	NC_028957.1	NC_028957.1	262	157201	160458	1	D			YP_009214101.1	YP_009214101.1 long tail fiber protein distal subunit [Escherichia phage vB_EcoM_VR26]	True	0.962	2197	0.0								Chaperone of endosialidase [PF13884.9]; Tail fibre protein gp37 C terminal [PF12604.11]					VOG01628	sp|P03744|FIB37_BPT4 Long-tail fiber protein gp37; XhXpXs	Xh;Xp;Xs	0	False	V
NC_028957.1_263	NC_028957.1	NC_028957.1	263	160489	161289	1	D			YP_009214102.1	YP_009214102.1 tail fiber protein; host specificity [Escherichia phage vB_EcoM_VR26]	True	0.972	546	3.892e-176								Phage tail fibre adhesin Gp38 [PF05268.14]					VOG02092	sp|Q9G0B4|VG38_BPAR1 Receptor-recognizing protein; XpXs	Xp;Xs	0	False	V
NC_028957.1_264	NC_028957.1	NC_028957.1	264	161327	161980	1	D			YP_009214103.1	YP_009214103.1 holin [Escherichia phage vB_EcoM_VR26]	True	0.968	445	8.216e-142								Bacteriophage T holin [PF11031.11]					VOG04001	sp|P10393|HOLIN_BPK3 Holin; XhXp	Xh;Xp	0	False	
NC_028957.1_265	NC_028957.1	NC_028957.1	265	161977	162252	-1	D			YP_004063949.1	YP_004063949.1 anti-sigma factor [Escherichia phage vB_EcoM_VR7]	False	0.901	173	3.036e-50								Anti-Sigma Factor A [PF09010.13]					VOG07312	sp|P32267|ASIA_BPT4 10 kDa anti-sigma factor; Xu	Xu	0	False	
NC_028957.1_266	NC_028957.1	NC_028957.1	266	162311	162475	-1	E			YP_009210011.1	YP_009210011.1 hypothetical protein AVV67_gp175 [Escherichia phage vB_EcoM_VR25]	False	1.0	117	3.001e-31													VOG09219	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_267	NC_028957.1	NC_028957.1	267	162465	162587	-1	E			YP_009324146.1	YP_009324146.1 hypothetical protein BOW90_gp249 [Escherichia phage MX01]	False	0.876	74	1.543e-16																0	False	
NC_028957.1_268	NC_028957.1	NC_028957.1	268	162565	162846	-1	E			YP_009214106.1	YP_009214106.1 hypothetical protein AVV66_gp168 [Escherichia phage vB_EcoM_VR26]	False	0.996	198	1.023e-58													VOG07313	sp|P22919|Y16C_BPT4 Uncharacterized 11.4 kDa protein in arn-motA intergenic region; Xu	Xu	0	False	
NC_028957.1_269	NC_028957.1	NC_028957.1	269	162846	163313	-1	E			YP_009214107.1	YP_009214107.1 hypothetical protein AVV66_gp167 [Escherichia phage vB_EcoM_VR26]	False	0.991	327	3.967e-102													VOG00990	sp|P22917|Y16D_BPT4 Uncharacterized 17.8 kDa protein in arn-motA intergenic region; Xu	Xu	0	False	
NC_028957.1_270	NC_028957.1	NC_028957.1	270	163310	163648	-1	E			YP_009214108.1	YP_009214108.1 hypothetical protein AVV66_gp166 [Escherichia phage vB_EcoM_VR26]	False	0.973	232	4.069e-70													VOG01396	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_271	NC_028957.1	NC_028957.1	271	163645	163977	-1	E			YP_009214109.1	YP_009214109.1 hypothetical protein AVV66_gp165 [Escherichia phage vB_EcoM_VR26]	False	0.998	234	5.543000000000001e-71													VOG03523	sp|P22916|Y16F_BPT4 Uncharacterized 12.8 kDa protein in arn-motA intergenic region; Xu	Xu	0	False	
NC_028957.1_272	NC_028957.1	NC_028957.1	272	163985	164593	-1	D			YP_004063957.1	YP_004063957.1 MotA-like activator of middle period transcription [Escherichia phage vB_EcoM_VR7]	True	0.942	401	4.7149999999999986e-127								Transcription factor MotA, activation domain [PF09114.13]; Bacteriophage T4 MotA, C-terminal [PF09158.13]					VOG07315	sp|P22915|MOTA_BPT4 Middle transcription regulatory protein motA; Xu	Xu	0	False	
NC_028957.1_273	NC_028957.1	NC_028957.1	273	164596	164811	-1	E			YP_010650848.1	YP_010650848.1 hypothetical protein PP428_gp011 [Escherichia phage vB_EcoM_RZ]	False	0.956	145	8.838e-41													VOG02641	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_274	NC_028957.1	NC_028957.1	274	164932	165021	-1	E			YP_009214112.1	YP_009214112.1 hypothetical protein AVV66_gp162 [Escherichia phage vB_EcoM_VR26]	False	0.942	60	5.823e-12													VOG28337	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028957.1_275	NC_028957.1	NC_028957.1	275	165018	166349	-1	C	K26045	Escherichia phage DNA topoisomerase medium subunit [EC:5.6.2.2]	YP_009214113.1	YP_009214113.1 DNA topoisomerase II [Escherichia phage vB_EcoM_VR26]	True	0.954	890	1.3319999999999998e-291								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]								0	False	
NC_028957.1_276	NC_028957.1	NC_028957.1	276	166354	166494	-1	E			YP_010650851.1	YP_010650851.1 hypothetical protein PP428_gp014 [Escherichia phage vB_EcoM_RZ]	False	0.861	85	2.8880000000000004e-20													VOG00635	sp|P18922|Y16J_BPT4 Uncharacterized 5.1 kDa protein in Gp52-ac intergenic region; Xu	Xu	0	False	
NC_028957.1_277	NC_028957.1	NC_028957.1	277	166491	166655	-1	E			YP_009214115.1	YP_009214115.1 hypothetical protein AVV66_gp159 [Escherichia phage vB_EcoM_VR26]	False	0.932	108	3.2160000000000003e-28													VOG02401	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_278	NC_028957.1	NC_028957.1	278	166745	167194	-1	D			YP_009214116.1	YP_009214116.1 Ndd-like nucleoid disruption protein [Escherichia phage vB_EcoM_VR26]	False	0.957	302	9.393e-94								T4-like phage nuclear disruption protein (Ndd) [PF06591.14]					VOG07317	sp|P69189|NDD_BPT2 Nucleoid disruption protein; Xp	Xp	0	False	F
NC_028957.1_279	NC_028957.1	NC_028957.1	279	167268	167612	-1	E			YP_009214117.1	YP_009214117.1 hypothetical protein AVV66_gp157 [Escherichia phage vB_EcoM_VR26]	False	0.949	229	2.987e-69													VOG09218	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_280	NC_028957.1	NC_028957.1	280	167680	167925	-1	E			YP_009214118.1	YP_009214118.1 hypothetical protein AVV66_gp156 [Escherichia phage vB_EcoM_VR26]	False	0.977	169	6.007e-49													VOG02592	sp|P39243|Y16K_BPT4 Uncharacterized 8.1 kDa protein in ndd-denB intergenic region; Xu	Xu	0	False	F
NC_028957.1_281	NC_028957.1	NC_028957.1	281	167922	168128	-1	E			YP_009214119.1	YP_009214119.1 periplasmic protein [Escherichia phage vB_EcoM_VR26]	False	0.929	135	2.862e-37													VOG06151	sp|P39245|Y16M_BPT4 Uncharacterized 4.3 kDa protein in ndd-denB intergenic region; Xu	Xu	0	False	F
NC_028957.1_282	NC_028957.1	NC_028957.1	282	168139	168285	-1	E			YP_009214120.1	YP_009214120.1 hypothetical protein AVV66_gp154 [Escherichia phage vB_EcoM_VR26]	False	1.0	111	1.355e-29													VOG18439	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_283	NC_028957.1	NC_028957.1	283	168296	168412	-1	E			YP_009214121.1	YP_009214121.1 hypothetical protein AVV66_gp153 [Escherichia phage vB_EcoM_VR26]	False	0.892	73	1.904e-16													VOG01244	sp|P39249|Y16N_BPT4 Uncharacterized 5.0 kDa protein in ndd-denB intergenic region; Xu	Xu	0	False	F
NC_028957.1_284	NC_028957.1	NC_028957.1	284	168552	168818	-1	E			YP_009214122.1	YP_009214122.1 hypothetical protein AVV66_gp152 [Escherichia phage vB_EcoM_VR26]	False	0.947	177	1.107e-51													VOG01531	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_285	NC_028957.1	NC_028957.1	285	168829	169035	-1	E			YP_009214123.1	YP_009214123.1 hypothetical protein AVV66_gp151 [Escherichia phage vB_EcoM_VR26]	False	0.919	133	1.016e-36													VOG01897	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_286	NC_028957.1	NC_028957.1	286	169111	169386	-1	E			YP_009214124.1	YP_009214124.1 hypothetical protein AVV66_gp150 [Escherichia phage vB_EcoM_VR26]	False	0.969	188	2.513e-55													VOG17359	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028957.1_287	NC_028957.1	NC_028957.1	287	169434	170027	-1	C	K20842	Escherichia phage deoxyribonuclease IV [EC:3.1.21.9]	YP_009207462.1	YP_009207462.1 DenB-like DNA endonuclease IV [Escherichia phage vB_EcoM_VR20]	True	1.0	423	1.085e-134													VOG07318	sp|P39250|END4_BPT4 Endonuclease IV; Xu	Xu	0	False	F
NC_028957.1_288	NC_028957.1	NC_028957.1	288	170032	170352	-1	E			YP_009214126.1	YP_009214126.1 hypothetical protein AVV66_gp148 [Escherichia phage vB_EcoM_VR26]	False	0.973	220	5.453e-66													VOG09216	REFSEQ hypothetical protein; Xu	Xu	1	False	F
NC_028957.1_289	NC_028957.1	NC_028957.1	289	170356	170553	-1	E			YP_009214127.1	YP_009214127.1 hypothetical protein AVV66_gp147 [Escherichia phage vB_EcoM_VR26]	False	0.947	132	3.101e-36													VOG00152	sp|P39251|Y16Q_BPT4 Uncharacterized 7.5 kDa protein in denB-rIIB intergenic region; Xu	Xu	0	False	F
NC_028957.1_290	NC_028957.1	NC_028957.1	290	170587	171540	-1	E			YP_009214128.1	YP_009214128.1 RIIB lysis inhibitor [Escherichia phage vB_EcoM_VR26]	True	0.979	657	2.748e-213													VOG00728	sp|P03691|VR2B_BPT4 Protein rIIB; XhXr	Xh;Xr	0	False	VF
