L1	L2	L3	KO	Function	EC	Count
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07774	tctD; two-component system, OmpR family, response regulator TctD		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07788	mdtB; multidrug efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07788	mdtB; multidrug efflux pump		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07789	mdtC; multidrug efflux pump		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07789	mdtC; multidrug efflux pump		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07793	tctA; putative tricarboxylic transport membrane protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07793	tctA; putative tricarboxylic transport membrane protein		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07794	tctB; putative tricarboxylic transport membrane protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07794	tctB; putative tricarboxylic transport membrane protein		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07795	tctC; putative tricarboxylic transport membrane protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07795	tctC; putative tricarboxylic transport membrane protein		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07799	mdtA; membrane fusion protein, multidrug efflux system		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K07799	mdtA; membrane fusion protein, multidrug efflux system		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K07814	K07814; cyclic di-GMP phosphodiesterase	3.1.4.-	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K07823	pcaF; 3-oxoadipyl-CoA thiolase	2.3.1.174	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08083	algR; two-component system, LytTR family, response regulator AlgR		1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K08083	algR; two-component system, LytTR family, response regulator AlgR		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K08084	fimT; type IV fimbrial biogenesis protein FimT		1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Cell motility	K08086	fimV; pilus assembly protein FimV		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08137	galP; MFS transporter, SP family, galactose:H+ symporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08138	xylE; MFS transporter, SP family, xylose:H+ symportor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08153	blt; MFS transporter, DHA1 family, multidrug resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08159	sotB; MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08161	mdtG; MFS transporter, DHA1 family, multidrug resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08172	shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08173	ydfJ; MFS transporter, MHS family, metabolite:H+ symporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08191	exuT; MFS transporter, ACS family, hexuronate transporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08194	dgoT; MFS transporter, ACS family, D-galactonate transporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08195	pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein		1
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08219	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08221	yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter		1
Not Included in Pathway or Brite	Unclassified: metabolism	Amino acid metabolism	K08234	yaeR; glyoxylase I family protein		1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K08281	pncA; nicotinamidase/pyrazinamidase	3.5.1.19 3.5.1.-	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K08282	E2.7.11.1; non-specific serine/threonine protein kinase	2.7.11.1	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K08289	purT; phosphoribosylglycinamide formyltransferase 2	6.3.1.21	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K08296	sixA; phosphohistidine phosphatase	3.1.3.-	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K08300	rne; ribonuclease E	3.1.26.12	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K08300	rne; ribonuclease E	3.1.26.12	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K08300	rne; ribonuclease E	3.1.26.12	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K08301	rng, cafA; ribonuclease G	3.1.26.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K08301	rng, cafA; ribonuclease G	3.1.26.-	1
Human Diseases	Infectious disease: bacterial	Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	K08303	prtC, trhP; U32 family peptidase	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08303	prtC, trhP; U32 family peptidase	3.4.-.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K08305	mltB; membrane-bound lytic murein transglycosylase B	4.2.2.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K08307	mltD, dniR; membrane-bound lytic murein transglycosylase D	4.2.2.-	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K08309	slt; soluble lytic murein transglycosylase	4.2.2.-	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K08311	nudH; putative (di)nucleoside polyphosphate hydrolase	3.6.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K08311	nudH; putative (di)nucleoside polyphosphate hydrolase	3.6.1.-	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K08312	nudE; ADP-ribose diphosphatase	3.6.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase	2.1.1.171	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K08320	nudG; (d)CTP diphosphatase	3.6.1.65	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08348	fdnG; formate dehydrogenase-N, alpha subunit	1.17.5.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08348	fdnG; formate dehydrogenase-N, alpha subunit	1.17.5.3	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08349	fdnH; formate dehydrogenase-N, beta subunit		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08349	fdnH; formate dehydrogenase-N, beta subunit		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08350	fdnI; formate dehydrogenase-N, gamma subunit		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08350	fdnI; formate dehydrogenase-N, gamma subunit		1
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K08351	bisC; biotin/methionine sulfoxide reductase	1.-.-.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08351	bisC; biotin/methionine sulfoxide reductase	1.-.-.-	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08478	pgtC; phosphoglycerate transport regulatory protein PgtC		1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K08484	ptsP; phosphotransferase system, enzyme I, PtsP	2.7.3.9	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08484	ptsP; phosphotransferase system, enzyme I, PtsP	2.7.3.9	1
Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase	2.3.1.275	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase	2.3.1.275	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase	2.3.1.275	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K08641	vanX; zinc D-Ala-D-Ala dipeptidase	3.4.13.22	1
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K08641	vanX; zinc D-Ala-D-Ala dipeptidase	3.4.13.22	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08641	vanX; zinc D-Ala-D-Ala dipeptidase	3.4.13.22	1
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K08641	vanX; zinc D-Ala-D-Ala dipeptidase	3.4.13.22	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K08641	vanX; zinc D-Ala-D-Ala dipeptidase	3.4.13.22	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08675	PRSS15, PIM1; ATP-dependent Lon protease	3.4.21.53	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K08675	PRSS15, PIM1; ATP-dependent Lon protease	3.4.21.53	1
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K08679	GAE, cap1J; UDP-glucuronate 4-epimerase	5.1.3.6	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K08679	GAE, cap1J; UDP-glucuronate 4-epimerase	5.1.3.6	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K08679	GAE, cap1J; UDP-glucuronate 4-epimerase	5.1.3.6	1
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K08682	acpH; acyl carrier protein phosphodiesterase	3.1.4.14	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
Metabolism	Xenobiotics biodegradation and metabolism	Dioxin degradation [PATH:ko00621]	K08690	bphB; cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase	1.3.1.56	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K08693	yfkN; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase	3.1.4.16 3.1.3.6 3.1.3.5	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K08693	yfkN; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase	3.1.4.16 3.1.3.6 3.1.3.5	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K08693	yfkN; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase	3.1.4.16 3.1.3.6 3.1.3.5	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08713	lctB; potassium channel LctB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08715	IRPC; inward rectifier potassium channel		1
Metabolism	Lipid metabolism	Arachidonic acid metabolism [PATH:ko00590]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Human Diseases	Cancer: overview	Chemical carcinogenesis - receptor activation [PATH:ko05207]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Brite Hierarchies	Protein families: metabolism	Protein phosphatases and associated proteins [BR:ko01009]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K08726	EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase	3.3.2.10 3.1.3.76	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K08744	CRLS; cardiolipin synthase (CMP-forming)	2.7.8.41	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K08942	pscC; photosystem P840 reaction center cytochrome c551		1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K08963	mtnA; methylthioribose-1-phosphate isomerase	5.3.1.23	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K08964	mtnB; methylthioribulose-1-phosphate dehydratase	4.2.1.109	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K08967	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	1.13.11.53 1.13.11.54	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K08973	hemJ; protoporphyrinogen IX oxidase	1.3.99.-	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08974	K08974; putative membrane protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08984	yjdF; putative membrane protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08985	K08985; putative lipoprotein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08988	K08988; putative membrane protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Glycan metabolism	K08992	lapA; lipopolysaccharide assembly protein A		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08993	yhhL; putative membrane protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K08994	yneE, BEST; ion channel-forming bestrophin family protein		1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K08995	K08995; putative membrane protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K08997	SELENOO, selO; serine/tyrosine/threonine adenylyltransferase	2.7.7.-	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K08998	K08998; uncharacterized protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K09001	anmK; anhydro-N-acetylmuramic acid kinase	2.7.1.170	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K09007	folE2; GTP cyclohydrolase IB	3.5.4.16	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K09017	rutR; TetR/AcrR family transcriptional regulator		1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K09020	rutB; ureidoacrylate peracid hydrolase	3.5.1.110	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K09022	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase	3.5.99.10	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K09024	rutF; flavin reductase	1.5.1.-	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09122	K09122; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09131	K09131; uncharacterized protein		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K09136	ycaO; ribosomal protein S12 methylthiotransferase accessory factor		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09138	K09138; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09143	K09143; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09144	K09144; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09158	K09158; uncharacterized protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K09159	cptB; antitoxin CptB		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09160	K09160; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09161	K09161; uncharacterized protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K09165	K09165; dodecin		1
Not Included in Pathway or Brite	Unclassified: metabolism	Lipid metabolism	K09456	aidB; putative acyl-CoA dehydrogenase		1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K09458	fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	1
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K09458	fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K09458	fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	1
Metabolism	Xenobiotics biodegradation and metabolism	Aminobenzoate degradation [PATH:ko00627]	K09461	E1.14.13.40; anthraniloyl-CoA monooxygenase	1.14.13.40	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K09470	puuA; gamma-glutamylputrescine synthase	6.3.1.11	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K09471	puuB, ordL; gamma-glutamylputrescine oxidase	1.4.3.-	1
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K09474	phoN; acid phosphatase (class A)	3.1.3.2	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K09474	phoN; acid phosphatase (class A)	3.1.3.2	1
Metabolism	Glycan biosynthesis and metabolism	Other types of O-glycan biosynthesis [PATH:ko00514]	K09667	OGT; protein O-GlcNAc transferase	2.4.1.255	1
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K09667	OGT; protein O-GlcNAc transferase	2.4.1.255	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K09667	OGT; protein O-GlcNAc transferase	2.4.1.255	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K09667	OGT; protein O-GlcNAc transferase	2.4.1.255	1
Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:ko00513]	K09673	CHST9; carbohydrate 4-sulfotransferase 9	2.8.2.-	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K09673	CHST9; carbohydrate 4-sulfotransferase 9	2.8.2.-	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09694	nodJ; lipooligosaccharide transport system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09694	nodJ; lipooligosaccharide transport system permease protein		1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K09699	DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase)	2.3.1.168	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K09699	DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase)	2.3.1.168	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09700	K09700; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09707	K09707; uncharacterized protein		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K09710	ybeB; ribosome-associated protein		1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Others	K09747	ebfC; nucleoid-associated protein EbfC		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K09748	rimP; ribosome maturation factor RimP		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase	2.1.1.193	1
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K09767	yajQ; cyclic-di-GMP-binding protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09768	K09768; uncharacterized protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09771	TC.SMR3; small multidrug resistance family-3 protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K09773	ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase	2.7.4.28 2.7.11.33	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09774	lptA; lipopolysaccharide export system protein LptA		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09780	K09780; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09781	K09781; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09786	K09786; uncharacterized protein		1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K09788	prpF; 2-methylaconitate isomerase	5.3.3.-	1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09790	K09790; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09791	K09791; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09792	K09792; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09794	K09794; uncharacterized protein		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K09796	pccA; periplasmic copper chaperone A		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09797	K09797; uncharacterized protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09800	tamB; translocation and assembly module TamB		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09801	K09801; uncharacterized protein		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09803	K09803; uncharacterized protein		1
Not Included in Pathway or Brite	Unclassified: metabolism	Cofactor metabolism	K09806	ubiK; ubiquinone biosynthesis accessory factor UbiK		1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09807	K09807; uncharacterized protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09808	lolC_E; lipoprotein-releasing system permease protein		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09808	lolC_E; lipoprotein-releasing system permease protein		1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09810	lolD; lipoprotein-releasing system ATP-binding protein	7.6.2.-	1
